,reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion,content-en
10,eef38491-c076-4cbe-b7dc-566e3dc657da,cansu Harman 65,https://play-lh.googleusercontent.com/a-/AD_cMMQ8_wMFtynuci80boFVM2hJVbp2O3L03fFLVSXN,Bence aşırı güzel bir uygulama insanı çalışmaya teşvik ediyor.sadece konu anlatımları biraz kısa ama olsun uygulamanın güzelliği bu eksiği kapatabilir...,5,0,84.1.90,2023-05-22 14:00:10,"Merhaba Cansu, görüşlerini bizimle paylaştığın için teşekkür ederim.Kullanıcılarımızın görüşleri doğrultusunda uygulamamızı geliştirmekteyiz.Uygulamamızda yazılı,videolu anlatım ve birde canlı yayınlarımız oluyor.Canlı dershane seçeneğimize göz atmanı öneririm.Faydalı olacaktır.. :) başarılar dilerim",2023-05-22 14:02:31,84.1.90,I think an extremely beautiful application encourages people to work.
11,93a795e2-3fb2-468e-bed0-9dd7a6a8df2d,Alanur Tanık,https://play-lh.googleusercontent.com/a-/AD_cMMTRKuwAMfxyHuBu6zalnmRu9gyYkxvDS0JAw11nNw,Uygulama gerçekten müqq soruları kaliteli ve istatistik fln da veriyorlar her türlü ilerlemeleri görmek için fln baya iyi ideal 👌,5,0,84.1.90,2023-05-21 19:22:56,"Merhaba Alanur, bunu duymayı seviyoruz.Pakodemy ile sınava hazırlanan kullanıcılarımızın ihtiyaç duyduğu her detayı karşılıyor ve kullanıcılarımıza eşlik ediyoruz.Memnuniyet dönüşleri almak bizi fazlasıyla motive ediyor..Vaktini ayırıp görüş ve desteğini bizimle paylaştığın için teşekkür ederim. Başarılar diliyorum :)",2023-05-21 19:29:23,84.1.90,The application is really good ideal to see all kinds of progress 👌
12,2feec397-2723-4e79-81e9-eb90610b73d3,Kader Gül,https://play-lh.googleusercontent.com/a-/AD_cMMTrgsKyftINN5GlOmbFYBfOlihLnlstsdSiBYEj,Uygulamayı indirdim çok beğendim gerçekten çalışma hevesini veriyor 🥰,4,0,84.1.90,2023-05-20 19:04:38,"Merhaba Kader, bunu duymayı seviyoruz.Sayende keyifli bir akşam geçiriyorum diyebilirim.Değerli vaktini ayırıp bizimle görüşlerini paylaştığın için teşekkür ederim.Görüşlerin bizim için çok önemli.Uygulamanın sana maksimum fayda sağlaması dileklerimle.. :) Başarılar dilerim",2023-05-20 19:08:52,84.1.90,"I downloaded the application I liked it very much, it really gives your enthusiasm for working 🥰"
13,5e5ccec4-db72-4869-996f-c16f9bfcdc92,Emirhan Kaya,https://play-lh.googleusercontent.com/a/AAcHTtfaWsfHcvLfZCgp6Q2VsYjFPwY6UlT6LkpWWnBU=mo,İnternette bir sıkıntı olmamasına rağmen internette bir sorun var diyip uygulamaya girmiyor,3,0,84.1.90,2023-05-20 15:13:54,"Merhaba Emirhan, bunu duymayı seviyoruz.Sizin için hazırladığımız uygulamamızın faydalı olduğunu görmek bizi heyecanlandırıyor.Sana eşlik edebilmek bizim için çok değerli.. Uygulamanın sana maksimum fayda sağlaması dileklerimle.. :) İyi çalışmalar",2023-05-20 15:15:12,84.1.90,"Although there is no problem on the internet, there is a problem on the internet and does not enter the application"
14,88ced562-ad99-460c-b2e2-610a01ea2e65,Mehmet Emre Demir Demir,https://play-lh.googleusercontent.com/a/AAcHTtfW4jlatIpAMZDgLzIJKkxjvVLDZzRIAS8cLXRX=mo,Uygulamayı indirdim 2 hafta geçtikten sonra açılamaz diyor,1,0,84.1.90,2023-05-20 14:40:50,"Merhaba Mehmet Emre, bize 08508852314 nolu whatsapp destek hattımızdan ulaşabilir misin? dönüşünü bekliyorum",2023-05-20 14:44:14,84.1.90,I downloaded the application says it cannot be opened after 2 weeks.
15,b422ebf2-79aa-487f-9a83-a124fcaacfd5,Özlem,https://play-lh.googleusercontent.com/a/AAcHTtdv_jD_yRooHbmA8DjfPx8_KOuXVyWld47lHczi=mo,Uygulama ücretlimi,5,0,84.1.90,2023-05-20 13:04:05,"Merhaba Özlem, uygulamamızı ücretsiz bir şekilde kullanabilirsin.Bize 08508852314 nolu whatsapp destek hattımızdan da ulaşabilirsin :)",2023-05-20 13:14:18,84.1.90,Application fee
16,326eac68-e2ab-47ef-a44c-c1c85532e7b1,Emsalsiz Ma'latya,https://play-lh.googleusercontent.com/a-/AD_cMMRsj30rsBUmHnR4j_vFcfJeM0j0t58_MBHmELSY3w,Güzel,5,0,84.1.90,2023-05-20 10:05:25,"Merhaba, memnuniyet dönüşleri almak harika :) kullanıcılarımızın görüşlerini önemsiyoruz.. bize görüşlerini bildirip destek sağladığın için teşekkür ederim.Umarım sana faydalı olmaya devam edebiliriz.. başarılar diliyorum :)",2023-05-20 10:08:12,84.1.90,Beautiful
17,f8e878ae-7e12-4c3f-8977-34d77345e3b9,Remzi,https://play-lh.googleusercontent.com/a/AAcHTtef9K07BeLR7kU0G7ncN2uI0tvrCaQTQhH5_pjk=mo,Uygulama çok güzel. Memnunum. Bağlantı sorunu çözüldü.,5,0,84.1.90,2023-05-20 9:59:11,"Merhaba Remzi, geri bildirimin için çok teşekkür ederim. Desteğin için ayrıca teşekkür ediyorum.Bir sorun ile karşılaşırsan bize 08508852314 nolu whatsapp destek hattımızdan ulaşırsan yardımcı olacağım.. Uygulamanın sana maksimum fayda sağlaması dileklerimle.. :) başarılar dilerim",2023-05-20 10:02:30,84.1.90,The application is very nice. I'm satisfied. The connection problem has been solved.
18,c860a28e-6bbc-44b8-9abb-c95592f7e238,Merve Gül,https://play-lh.googleusercontent.com/a/AAcHTtfLdpWf__cyzpaTUiRgW5P9vMVrK65Xo0iTk4Se=mo,Uygulama güzel ama şu an internet olduğu halde internet bağlantınızı kontrol ediniz yazıyor. 3 defa sildim yükledim en sonunda oldu.,5,0,84.1.90,2023-05-20 9:55:40,"Merhaba Merve, bağlantı sorunu düzeldi. Uygulamaya sorunsuz bir şekilde girebilmen sevindirici bir haber.Bir sorun ile karşılaşırsan bize 08508852314 whatsapp destek hattımızdan ulaşabilirsin :)",2023-05-20 14:02:18,84.1.90,"The application is nice, but now it is internet connection, even though it is the internet. I deleted it 3 times I installed it at the end."
19,7e1e1980-4308-4e60-ba6e-7c39e5a5e118,Sevim Hazar,https://play-lh.googleusercontent.com/a/AAcHTtc_xEaWl_Q-2tnbF1i7EUAyhlBJH5Brii-fy_AZ=mo,Uygulama çok güzel herkese tavsiye ederim,5,0,84.1.90,2023-05-20 9:11:47,"Merhaba Sevim, değerli görüşlerin bizim için çok önemli.Sana eşlik edebilmek bizim için paha biçilemez.Umarım sana faydalı olmaya devam edebiliriz. Pozitif yorumun ve desteğin için çok teşekkür ederim. Uygulamanın sana maksimum fayda sağlaması dileklerimle.. Başarılar diliyorum :)",2023-05-20 9:18:42,84.1.90,"The application is very nice, I recommend it to everyone"
20,cf3c468f-9dac-4102-b2f7-6786209ccfab,Merve Akgüç,https://play-lh.googleusercontent.com/a/AAcHTtdRJ7RFxc1vQ9G_BlNR4bdnMNxL92W91-RyggD0=mo,Uygulama internetim çektiği halde internet bağlantınızı kontrol edin diyor bu sorunu giderilmesine yardımcı olur musun,5,0,,2023-05-20 8:18:44,"Merhaba Merve, böyle bir durumla karşılaştığın için üzgünüm. Geri bildirimin için teşekkür ederim.Bize 08508852314 nolu WhatsApp destek hattımızdan ulaşabilir misin? dönüşünü bekliyorum..",2023-05-20 8:23:45,,"The application says check your internet connection even though it attracts my internet, can you help you solve this problem"
21,383a9d33-8028-410b-bec6-962070ee67df,Nehir Yuyucuer,https://play-lh.googleusercontent.com/a/AAcHTtckG0R5-bk8InB-KWkgKnJJffzZGOcMZAOWDeCh=mo,Sisteme almiyor internet yok diyor ama internettim var yardımcı olabilir misinizz,2,0,84.1.90,2023-05-20 7:03:06,"Merhaba Nehir, senin için üzgünüm.. Bize 08508852314 nolu WhatsApp destek hattımızdan ulaşır mısın?Dönüşünü bekliyorum",2023-05-20 7:11:40,84.1.90,"He says there is no internet, but I have internet, can you help me."
22,3ba89ea4-b29c-4ef6-b4f9-8a0379ab139c,Muhammed Tekin,https://play-lh.googleusercontent.com/a/AAcHTtdw16LT1UJhtgHSqTd493Q3f0-2iFPW9_jk8Q9l=mo,Gerçekten harika bir uygulama istediğiniz her şey mevcut diye bilirim ve ücretsiz hocalarda harika özellikle türkçe edebiyat öğretmeni çok samimi birisi kesinlikle tavsiye ediyorum!,5,1,84.1.90,2023-05-19 19:44:10,"Merhaba Muhammed, sizin için titizlikle çalışıp kullanımınıza sunduğumuz uygulamamızdan memnuniyet dönüşleri bizi heyecanlandırıyor.Size eşlik edebilmek çok değerli.Birbirinden değerli ve donanımlı öğretmenlerimizle verimli çalışmalarınız motive ediyor ve kendimizi geliştirmeye devam ediyoruz.Uygulamanın sana maksimum fayda sağlaması dileklerimle:)",2023-05-20 7:00:06,84.1.90,"I know that everything you want is a really great application, and I would definitely recommend a very sincere person who is very sincere, especially in Turkish literary teacher!"
23,cb059bc2-6950-445b-b4d7-765ae11cf98a,Hüsna Yılmaz,https://play-lh.googleusercontent.com/a/AAcHTtcV906MaDsJnwtSth815eSd9V0kYQ-SOqRhsGD7=mo,Gerçekten çok kullanışlı bir uygulama tam bir dershane platformu her şey olduğundan daha iyi gidiyor,5,0,84.1.78,2023-05-19 15:53:14,"Merhaba Hüsna, yorumun sayesinde pozitif bir gün geçiriyorum diyebilirim.Pakodemy uygulamasını kullanıcılarımızında öneri ve memnuniyet dönüşleri doğrultusunda geliştirmekteyiz. Değerli vaktini ayırıp bize destek olduğun için teşekkür ederim.Sana eşlik edebilmek güzel :) Uygulamanın sana maksimum fayda sağlaması dileğiyle.. Başarılar dilerim :)",2023-05-19 15:55:39,84.1.78,"A really useful application is a complete classroom platform, it goes better than everything"
24,379e4248-d176-42e1-bd02-ccbf95cbfae4,Halil Kaya,https://play-lh.googleusercontent.com/a/AAcHTtcjoJrz71SpwJGHWEXrgoACj-PndYsq5_oVML2R=mo,Ücretsiz mi ?,5,0,84.1.90,2023-05-19 12:20:44,"Merhaba Halil, uygulamamızı ücretsiz bir şekilde de kullanabilirsin.Bize 08508852314 nolu whatsapp destek hattımızdan ulaşabilirsen yardımcı olabilirim. :) Başarılar diliyorum",2023-05-19 12:52:54,84.1.90,Is it free ?
25,a696b0da-a8e1-4d3b-bb3f-c6e593974a0e,Zümra Nur Demircan,https://play-lh.googleusercontent.com/a-/AD_cMMRjK7pnwEBRPUEf0ZdCTl2QP_79YUTx1LYhmE3fXw,Gerçekten çok guzel bir uygulama lgs hazırlanıyodum ve bu uygulama sayesine netlerim artì ve artìk hedeflerimi ertelemiyorum,5,0,,2023-05-19 10:29:37,"Merhaba Zümre, pozitif düşüncelerini zaman ayırıp bizimle paylaştığın için teşekkür ederim. Senin için hazırladığımız uygulamamızdan memnun kalmana çok sevindim. Umarım başarılı olmanda her zaman sana destek olmaya devam ederiz. İyi dersler diliyorum :)",2023-05-19 10:32:29,,"I was preparing a really nice application lgs and thanks to this application, my networks are no longer and I cannot postpone my goals."
26,71c73e62-6d13-4962-b196-d8ef02df6ce0,KÜBRA GÜL DENİZ,https://play-lh.googleusercontent.com/a/AAcHTter8Dk6yYr13TazjDAuX1BaJg9bmKGT8F27r628=mo,Tek kelimeyle muhteşem test çözmeyi sevdiren bir uygulama 👏,5,0,84.1.78,2023-05-18 13:54:43,"Merhaba Kübra, güzel yorumun ve desteğin için teşekkürler, memnun kalmana çok sevindim. Umarım başarılı olmanda her zaman sana destek olmaya devam ederiz. İyi dersler diliyorum :)",2023-05-18 15:16:17,84.1.78,An application that simply likes to solve a spectacular test 👏
27,950b1e52-4acf-41da-a85d-be1e595c5917,m3hl1k4qw,https://play-lh.googleusercontent.com/a-/AD_cMMSVX51AxF4fogl9swTkMMhb56dH_RNKUeEvkckl,AŞIRI İYİ,5,0,84.1.78,2023-05-18 10:59:28,"Merhaba, bunu duymayı seviyoruz :) Pozitif yorumlarını zaman ayırıp bizimle paylaştığın için teşekkür ederiz. Senin için hazırladığımız uygulamamızdan memnun kalmana çok sevindik. İyi dersler, başarılar diliyoruz :)",2023-05-18 11:00:34,84.1.78,Extremely good
28,345ea1cd-25cd-4030-aea8-76e5025db04a,Sevginur Turmuş,https://play-lh.googleusercontent.com/a/AAcHTtcrH_4sg1w38lI7_iiOY9Zla6-c9Uq0VWUlPq77=mo,O kadar güzel bir şekilde hazırlanıyorum ki sınavlarama bu güzel uygulamada emeği geçen herkese teşekkür ederim böyle uygulamalar daha da fazla çıkması lazım ekiplere teker teker teşekkürler tekrar ☺️☺️☺️☺️🤍🤍🤍🤍,5,0,84.1.78,2023-05-17 22:40:34,"Merhaba Sevginur, ne harika bir yorum! :) Pozitif düşüncelerini zaman ayırıp bizimle paylaştığın için ve desteğin için teşekkür ederiz. Senin için hazırladığımız uygulamamızdan memnun kalmana çok sevindik. Umarım başarılı olmanda her zaman sana destek olmaya devam ederiz. İyi dersler diliyorum :)",2023-05-18 5:05:47,84.1.78,I am preparing in such a beautiful way that I thank everyone who contributed to my exams in this beautiful application.
29,f2cbf34e-370e-4712-962a-e37fb1c7bc33,Mehmet Candede,https://play-lh.googleusercontent.com/a/AAcHTtfpVIq5U2gYFd7Hr1P8n0FjXZ7Bc-96N4HVPzka=mo,Bu uygulamayı kırtasiyeye en düşük 150 tl ye göre düşündüğümde vallahi helal olsun kardeşlerim ALLAH YAR VE YARDIMCINIZ OLSUN HEP DAHA İLERİYE LÜTFEN DEVAM EDİNNNNNNNNNNNNNNN HEP İLERİ,5,0,84.1.78,2023-05-17 16:23:27,"Merhaba Mehmet, enerjin harika! :) Pozitif yorumlarını zaman ayırıp bizimle paylaştığın için teşekkür ederiz. Senin için hazırladığımız uygulamamızdan memnun kalmana çok sevindik. İyi dersler, başarılar diliyoruz",2023-05-17 16:28:00,84.1.78,"When I think of this application according to the lowest of the stationery, I swear to God, my brothers and sisters, let me be your assistant, please always continue"
30,2728294f-ec2c-41b6-87d2-8d4bd3ee54de,Bella,https://play-lh.googleusercontent.com/a-/AD_cMMRnF17DoVuif3vO7gStvt-KVqvcyXtZzDX4v1Jp,Kesinlikle mükemmel bir uygulama her test var kendimi çok güzel ölçüyor orada ve en güzelide çözemediğim sorunun anında video çözümü olması bu mükemmel bir şey gerçekten bunun için teşekkür ederim,5,0,84.1.78,2023-05-16 22:21:40,"Merhaba, pozitif yorumlarını zaman ayırıp bizimle paylaştığın için ve desteğin için teşekkürler. Senin için titizlikle hazırladığımız uygulamamızdan memnun kalmana çok sevindim. Umarım başarılı olmanda sana destek olmaya devam ederiz. İyi dersler diliyorum :)",2023-05-17 5:08:50,84.1.78,"Absolutely an excellent application every test is very good measures myself there and the most beautiful problem that I can not solve the video solution instantly, this is the perfect thing really thank you for this"
31,2efd3e58-7c22-4927-a9b0-81a05e7c273d,Yusuf Avci,https://play-lh.googleusercontent.com/a/AAcHTtd8UZ752LMqkG_Qlph6r7xinzrMXftnQKBMZNpi=mo,Mükemmeldi çözerken mutlu oluyorum,5,0,84.1.78,2023-05-16 11:10:50,"Merhaba Yusuf, memnuniyet dönüşleri almak bizi her zaman motive ediyor.Öncelikle görüşünü bizimle paylaştığın ve bize destek olduğun için teşekkür ederim.Pozitif görüşler bizi her zaman uygulamamızı geliştirmeye devam ederken en büyük motivasyon kaynağımız oluyor :) Umarım sana faydalı olmaya devam edebiliriz.Başarılar diliyorum :)",2023-05-16 12:00:30,84.1.78,"It was perfect, I'm happy while solving"
32,779dd4c5-2f9f-4e7a-9bc3-82c3e2735b6a,Yusuf Deniz,https://play-lh.googleusercontent.com/a/AAcHTtcaGhXUkcnsmsXw-ggAu63POjpeg0L0V-LuIRSH=mo,👍,5,0,84.1.78,2023-05-16 9:07:24,"Merhaba Yusuf, memnuniyetini bizimle paylaşıp destek olduğun için teşekkür ederim.Sana eşlik edebilmek güzel.Uygulamanın sana maksimum fayda sağlaması dileğiyle.. :) Başarılar diliyorum..",2023-05-16 9:09:36,84.1.78,👍
33,9dd471de-6b14-4999-a04a-ac5daa8d9911,Gurbet Osanmaz,https://play-lh.googleusercontent.com/a/AAcHTtc6u-dq_s0vLHIdmAjNhGbQyhhimjE0jKSc67g8=mo,Uygulama çok iyi hem canlı derse girebiliyorsun test çözüyorsun böylece çözdüğümüz soruları analiz edebiliyoruz LGS için çok güzel ben bu uygulamayı çok beğenerek kullanıyorum ♡♡♡,5,0,84.1.78,2023-05-15 11:48:22,"Merhaba Gurbet, güzel yorumun ve desteğin için teşekkürler, memnun kalmana çok sevindim. Umarım başarılı olmanda her zaman sana destek olmaya devam ederiz. İyi dersler diliyorum :)",2023-05-15 11:51:50,84.1.78,"The application is very good and you can enter a live lesson, so you solve the test so that we can analyze the questions we solve is very nice for LGS I use this application very much ♡♡♡"
34,827ddff2-e171-49d7-a880-f23d41707b7d,Hatice Çelebi,https://play-lh.googleusercontent.com/a/AAcHTtfAiGZMJ7XuQDRLiAA3QwCQaVHlAveBZSgMNjjl=mo,evet güzel bir uygulama ama doğru çözdüğüm sorulara döndüp baktığımda başka bir şık işaretlenmiş gibi gösteriyor her teste böyle ve şebekeden dolayı yarım kalan testlere geri dönemiyorum,3,0,84.1.78,2023-05-15 10:35:09,"Merhaba Hatice, Merhaba, düşüncelerini zaman ayırıp bizimle paylaştığın için teşekkür ederim. Tamamladığın veya yarım bıraktığın testlerine Çalışma Geçmişim bölümünden ulaşabilirsin. Sana yardımcı olabilmem için 08508852314 WhatsApp Kullancı Destek Hattımızdan ulaşabilir misin rica etsem?",2023-05-15 11:04:17,84.1.78,"Yes, it is a good application, but when I look back at the questions I solved correctly, it looks like another stylish marked and every test is like this and I can't go back to unfinished tests due to the network."
35,ea458b68-acb2-49b1-8b69-4a240814583b,Nurcan Calli,https://play-lh.googleusercontent.com/a/AAcHTtfs71Og_L9D20xjU_oORF1vQd5hiUlk-jAFzuAk=mo,"Kesinlikle indirmeniz gerken uygulma gerk canlı ders gerk konu özetleri ve soru çözümleri gerçekten çok eğlenceli, ve verimli bir uygulama indirmeniz gereken uygulamalar arasında yer alması gerekiyor . Bir lgs öğrencisi olarak verimli geçtiğini söyleyebilirim...",5,0,84.1.78,2023-05-15 10:24:44,"Merhaba Nurcan, pozitif düşüncelerini zaman ayırıp bizimle paylaştığın için teşekkür ederim. Senin için hazırladığımız uygulamamızdan memnun kalmana çok sevindim. Umarım başarılı olmanda her zaman sana destek olmaya devam ederiz. İyi dersler diliyorum :)",2023-05-15 11:01:25,84.1.78,"Definitely downloading Gerkken Application Gerk Live Lesson Gerk Subject Abstracts and Question Solutions are really fun, and an efficient application should be among the applications you need to download. I can say that it was efficient as a LGS student ..."
36,bffaac8a-e76e-4c22-b897-7a9dd55bbf18,Busra Kocaoglu,https://play-lh.googleusercontent.com/a/AAcHTtfywKj9pifcvETDuwKkFqE9mwRgLovXf1KWLpSO=mo,Uygulamayi indirdim 2 gun guzelce test cozdum deneme cozdum videolarinizi izledim asiri beyendim ama sonradan sorulara giremiyorum iste 7 gunluk 49tl kredi fln biliyodum sonunun ucretli olucagini ucretliyse ucretli diyebilirsiniz insanlari kandirmayin lutfen✋,2,0,84.1.78,2023-05-15 7:18:40,"Merhaba Büşra, yorumlarını zaman ayırıp bizimle paylaştığın için çok teşekkürler. Uygulamamızda premium paketler mevcut ancak ücretsiz olarak da kullanılabiliyor. Yardımcı olmamı istersen 08508852314 WhatsApp Kullancı Destek Hattımızdan bize ulaşabilirsin :)",2023-05-15 8:17:30,84.1.78,"I downloaded the application 2 days beautiful test cozdum trial I watched your videos, but I can not enter the questions later 7 days 49TL credit fln I know the end of the end of the fee of the fee to be feeble to say you can say fee"
37,a99e76f4-cc8a-4e8c-bae1-b8899f6a000d,Ceren Aslan,https://play-lh.googleusercontent.com/a/AAcHTtdM0DRdQfegvZJ5EE0qwZJX3y09zKNjExYR6tJG=mo,Herkese tavsiye ederim çok beğendim teşekkürler,5,0,84.1.78,2023-05-15 4:57:45,"Merhaba Ceren, pozitif düşüncelerini zaman ayırıp bizimle paylaştığın için teşekkür ederim. Senin için hazırladığımız uygulamamızdan memnun kalmana çok sevindim. Umarım başarılı olmanda her zaman sana destek olmaya devam ederiz. İyi dersler diliyorum :)",2023-05-15 5:00:22,84.1.78,"I recommend it to everyone, I like it very much, thank you"
